Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2316113,"HOSE,NONMETALLIC,REINFORCED,8INX10M",101,GR goods receipt,5/11/2023,,1,ROL,1,ROL,15793.33,PEN,5004984622,1,,0,0,005-0169529,5/11/2023,Q009,RALEGRIA,4502631218,10,C601,5/11/2023,,,
AM2316237,"BOLT,MACHINE,HEX,5/8X3IN,UNF,G8",261,GI for order,5/11/2023,,-50,EA,-50,EA,-187.75,PEN,4908657939,4,PAUL TORRES,11534687,6,WAREHOUSE,5/11/2023,Q001,JPACCARA,,0,C601,5/11/2023,4007607846,,
AM2316510,"THNR;ACRILIC THINNER,CPP;3L",261,GI for order,5/11/2023,,-2,EA,-2,EA,-74.62,PEN,4908657939,3,PAUL TORRES,11534687,5,WAREHOUSE,5/11/2023,Q001,JPACCARA,,0,C601,5/11/2023,4007607846,,
AM2316510,"THNR;ACRILIC THINNER,CPP;3L",201,GI for cost center,5/11/2023,,-7,EA,-7,EA,-261.17,PEN,4908659078,1,Martin Falcon,11015698,2,DELIVERY,5/11/2023,Q001,CEOCAS,,0,C601,5/11/2023,,CQ18001111,
AE00000589,"CABLE,TYP,THW-90,TEN,50M,1/0,AWG",641,TF to stck in trans.,5/12/2023,,-1,EA,-1,EA,0,PEN,4908667207,19,,0,0,80100038,5/12/2023,Q009,BTP_TM_PROD,4502708634,100,C601,5/12/2023,,,
AE00000589,"CABLE,TYP,THW-90,TEN,50M,1/0,AWG",641,TF to stck in trans.,5/12/2023,,1,EA,1,EA,0,PEN,4908667207,20,,0,0,80100038,5/12/2023,,BTP_TM_PROD,4502708634,100,C601,5/12/2023,,,
AE00001375,"PLATE;ULF55013D21,WEIR",101,GR goods receipt,5/12/2023,,1,EA,1,EA,151437.59,PEN,5004988269,1,,0,0,005-0169557,5/12/2023,Q009,RALEGRIA,4502563695,10,C601,5/12/2023,,,
AE00001997,"ELECTRD;ENVC35X24,ENSYS",101,GR goods receipt,5/12/2023,,35,EA,35,EA,14867.9,PEN,5004989147,1,,0,0,0006-000806,5/12/2023,Q009,RALEGRIA,4502685457,60,C601,5/12/2023,,,
AE00002005,"CONNECTOR,ELECTRICAL STUD;GAR6426,BURNDY",101,GR stock in transit,5/12/2023,,35,EA,35,EA,0,PEN,5004988478,4,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,170,C601,5/12/2023,,,
AE00002006,"CONNECTOR,ELECTRICAL STUD;GC2626,BURNDY",101,GR stock in transit,5/12/2023,,170,EA,170,EA,0,PEN,5004988478,1,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,140,C601,5/12/2023,,,
AE00002022,"NUT,LOCK;J8583,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,234,EA,234,EA,0,PEN,5004988478,5,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,180,C601,5/12/2023,,,
AE00002080,"ANCHOR,BRAKE BAND;C45699",101,GR goods receipt,5/12/2023,,25,EA,25,EA,5784,PEN,5004988513,1,,0,0,001-0006958,5/12/2023,Q009,JASCENCIO,4502698633,10,C601,5/12/2023,,,
AE00003101,"FUSE;170M2666,BUSSMANN",101,GR goods receipt,5/12/2023,,108,EA,108,EA,16622.56,PEN,5004988531,1,,0,0,015-0329259,5/12/2023,Q009,RALEGRIA,4502469199,20,C601,5/12/2023,,,
AE00003264,"LOCK;480-S22,MASTER LOCK COMPANY",101,GR stock in transit,5/12/2023,,38,EA,38,EA,0,PEN,5004988579,1,015-0328244,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,260,C601,5/12/2023,,,
AE00003265,"LOCK;481-S24,MASTER LOCK COMPANY",101,GR stock in transit,5/12/2023,,12,EA,12,EA,0,PEN,5004988579,2,015-0328244,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,270,C601,5/12/2023,,,
AE00003266,"LOCK;482-S25,MASTER LOCK COMPANY",101,GR stock in transit,5/12/2023,,40,EA,40,EA,0,PEN,5004988579,3,015-0328244,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,280,C601,5/12/2023,,,
AE00003267,"LOCK;483-S23,MASTER LOCK COMPANY",101,GR stock in transit,5/12/2023,,40,EA,40,EA,0,PEN,5004988579,4,015-0328244,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,290,C601,5/12/2023,,,
AE00003423,"INSULATOR;8255-UND,GAMMA METRICS",101,GR stock in transit,5/12/2023,,20,EA,20,EA,0,PEN,5004988309,1,0006-000774,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,360,C601,5/12/2023,,,
AE00003441,"CONNECTOR;ENS3X40,ENSYS",101,GR stock in transit,5/12/2023,,265,EA,265,EA,0,PEN,5004988478,2,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,150,C601,5/12/2023,,,
AE00003454,"WASHER;J1075,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,15,EA,15,EA,0,PEN,5004988969,1,0001-010418,0,0,80099803,5/12/2023,Q001,OHUARSAYA,4502702433,190,C601,5/12/2023,,,
AE00003461,"WASHER;J6822,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,15,EA,15,EA,0,PEN,5004988478,3,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,160,C601,5/12/2023,,,
AE00003462,"WASHER;J6823,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,90,EA,90,EA,0,PEN,5004988966,1,0006-000764,0,0,80099803,5/12/2023,Q001,OHUARSAYA,4502702433,130,C601,5/12/2023,,,
AE00003462,"WASHER;J6823,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,96,EA,96,EA,0,PEN,5004988965,1,0006-000759,0,0,80099803,5/12/2023,Q001,OHUARSAYA,4502702433,60,C601,5/12/2023,,,
AE00003463,"ROD;J7428,MACLEAN POWER SYSTEM",101,GR goods receipt,5/12/2023,,15,EA,15,EA,2632.98,PEN,5004989148,1,,0,0,0006-000801,5/12/2023,Q009,RALEGRIA,4502367844,60,C601,5/12/2023,,,
AE00003463,"ROD;J7428,MACLEAN POWER SYSTEM",101,GR goods receipt,5/12/2023,,18,EA,18,EA,3159.57,PEN,5004989160,1,,0,0,0006-000803,5/12/2023,Q009,RALEGRIA,4502512917,10,C601,5/12/2023,,,
AE00003463,"ROD;J7428,MACLEAN POWER SYSTEM",101,GR goods receipt,5/12/2023,,50,EA,50,EA,8776.59,PEN,5004989161,1,,0,0,0006-000802,5/12/2023,Q009,RALEGRIA,4502511490,20,C601,5/12/2023,,,
AE00003470,"BOLT;J8784,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,42,EA,42,EA,0,PEN,5004988969,3,0001-010418,0,0,80099803,5/12/2023,Q001,OHUARSAYA,4502702433,230,C601,5/12/2023,,,
AE00003470,"BOLT;J8784,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,15,EA,15,EA,0,PEN,5004988969,2,0001-010418,0,0,80099803,5/12/2023,Q001,OHUARSAYA,4502702433,200,C601,5/12/2023,,,
AE00003471,"BOLT;J8810,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,30,EA,30,EA,0,PEN,5004988478,6,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,210,C601,5/12/2023,,,
AE00003472,"BOLT;J8814,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,45,EA,45,EA,0,PEN,5004988478,7,000-010418,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,220,C601,5/12/2023,,,
AE00003510,"CLAMP,HOLDING;J6644,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,40,EA,40,EA,0,PEN,5004988571,1,0006-000764,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,120,C601,5/12/2023,,,
AE00003510,"CLAMP,HOLDING;J6644,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,25,EA,25,EA,0,PEN,5004988457,1,0006-000758,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,80,C601,5/12/2023,,,
AE00003510,"CLAMP,HOLDING;J6644,MACLEAN POWER SYSTEM",101,GR stock in transit,5/12/2023,,30,EA,30,EA,0,PEN,5004988450,1,0006-000761,0,0,80099802,5/12/2023,Q001,AOP_OUTSYS,4502702433,110,C601,5/12/2023,,,
AE00003511,"UNION;J6650,MACLEAN POWER SYSTEM",101,GR goods receipt,5/12/2023,,30,EA,30,EA,1728.06,PEN,5004989147,2,,0,0,0006-000806,5/12/2023,Q009,RALEGRIA,4502685457,160,C601,5/12/2023,,,
AE00003511,"UNION;J6650,MACLEAN POWER SYSTEM",101,GR goods receipt,5/12/2023,,10,EA,10,EA,576.02,PEN,5004989145,1,,0,0,0006-000800,5/12/2023,Q009,RALEGRIA,4502287105,30,C601,5/12/2023,,,
AE00003887,"JACKET,SAFETY;THERMAL,L,ORANGE&GREY",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-288.9,PEN,4908666779,27,Agusto Claverias,11818979,27,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003888,"JCKT SFTY;THERMAL,M,ORANGE&GREY",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-251.77,PEN,4908666779,9,Agusto Claverias,11818979,9,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003888,"JCKT SFTY;THERMAL,M,ORANGE&GREY",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-251.77,PEN,4908666779,36,Agusto Claverias,11818979,36,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003888,"JCKT SFTY;THERMAL,M,ORANGE&GREY",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-251.77,PEN,4908666779,18,Agusto Claverias,11818979,18,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003890,"JACKET,SAFETY;THERMAL,XL,ORANGE&GREY",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-295.03,PEN,4908666863,7,Willy Nina,11499536,7,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00003897,"SHIRT,UTILITY;SAFETY,MAN,L,HIPORA",201,GI for cost center,5/12/2023,,-8,EA,-8,EA,-1155.61,PEN,4908664059,7,Jose luque,11814062,7,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003898,"SHIRT,UTILITY;SAFETY,MAN,M,HIPORA",201,GI for cost center,5/12/2023,,-4,EA,-4,EA,-589.53,PEN,4908664059,8,Jose luque,11814062,8,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003899,"SHIRT,UTILITY;SAFETY,MAN,S,HIPORA",201,GI for cost center,5/12/2023,,-4,EA,-4,EA,-603.71,PEN,4908664059,9,Jose luque,11814062,9,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003924,"TROUSERS;MAN,30,TASLAN,GREY&ORANGE",201,GI for cost center,5/12/2023,,-6,EA,-6,EA,-1110.86,PEN,4908664059,3,Jose luque,11814062,3,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003925,"TROUSERS;THERMAL FOR MEN,32,STRAIGHT",201,GI for cost center,5/12/2023,,-6,EA,-6,EA,-679.68,PEN,4908664059,4,Jose luque,11814062,4,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003926,"TROUSERS;THERMAL FOR MEN,34,STRAIGHT",201,GI for cost center,5/12/2023,,-2,EA,-2,EA,-231.81,PEN,4908664059,5,Jose luque,11814062,5,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003927,"TROUSERS;THERMAL FOR MEN,36,STRAIGHT",201,GI for cost center,5/12/2023,,-2,EA,-2,EA,-239.18,PEN,4908664059,6,Jose luque,11814062,6,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003930,"TRSRS;THERMAL FOR WOMEN,L,STRAIGHT",201,GI for cost center,5/12/2023,,-2,EA,-2,EA,-246.14,PEN,4908664055,1,Yenny Ortega,11817813,1,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ30103002,
AE00003939,"VEST,HIGH VISIBILITY;SIZE L,RED & BLACK",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-130.62,PEN,4908666779,26,Agusto Claverias,11818979,26,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003939,"VEST,HIGH VISIBILITY;SIZE L,RED & BLACK",201,GI for cost center,5/12/2023,,-8,EA,-8,EA,-1044.97,PEN,4908664059,10,Jose luque,11814062,10,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003940,"VEST,HIGH VISIBILITY;SIZE M,RED & BLACK",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-118.12,PEN,4908666779,35,Agusto Claverias,11818979,35,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003940,"VEST,HIGH VISIBILITY;SIZE M,RED & BLACK",201,GI for cost center,5/12/2023,,-4,EA,-4,EA,-472.49,PEN,4908664059,11,Jose luque,11814062,11,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003940,"VEST,HIGH VISIBILITY;SIZE M,RED & BLACK",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-118.12,PEN,4908667221,4,Dennys Cordova,11819161,4,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00003940,"VEST,HIGH VISIBILITY;SIZE M,RED & BLACK",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-118.12,PEN,4908666779,8,Agusto Claverias,11818979,8,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003940,"VEST,HIGH VISIBILITY;SIZE M,RED & BLACK",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-118.12,PEN,4908666779,17,Agusto Claverias,11818979,17,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00003942,"VEST,HIGH VISIBILITY;SIZE XL,RED & BLACK",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-124.75,PEN,4908666863,5,Willy Nina,11499536,5,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00003969,"STRAP,SAFETY;2862923,MSA",201,GI for cost center,5/12/2023,,-11,EA,-11,EA,-79.08,PEN,4908664059,2,Jose luque,11814062,2,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00003969,"STRAP,SAFETY;2862923,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.19,PEN,4908666863,3,Willy Nina,11499536,3,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00003969,"STRAP,SAFETY;2862923,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.19,PEN,4908667221,7,Dennys Cordova,11819161,7,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00003970,"CRADLE,SAFETY HELMET;10148792,MSA",201,GI for cost center,5/12/2023,,-2,EA,-2,EA,-57.72,PEN,4908666863,1,Willy Nina,11499536,1,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00003999,"GLOVES,GENERAL PURPOSE;541-M,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-16.13,PEN,4908666863,10,Willy Nina,11499536,10,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004000,"GLOVES,GENERAL PURPOSE;541-L,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-19.98,PEN,4908666863,11,Willy Nina,11499536,11,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004000,"GLOVES,GENERAL PURPOSE;541-L,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-19.98,PEN,4908667221,8,Dennys Cordova,11819161,8,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00004001,"GLOVES,GENERAL PURPOSE;541-XL,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-15.24,PEN,4908666779,4,Agusto Claverias,11818979,4,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004001,"GLOVES,GENERAL PURPOSE;541-XL,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-15.24,PEN,4908666779,13,Agusto Claverias,11818979,13,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004001,"GLOVES,GENERAL PURPOSE;541-XL,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-15.24,PEN,4908666779,22,Agusto Claverias,11818979,22,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004001,"GLOVES,GENERAL PURPOSE;541-XL,SHOWA",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-15.24,PEN,4908666779,31,Agusto Claverias,11818979,31,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004006,"GLOVES,GENERAL PURPOSE;BP-SIZE 10",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-8.57,PEN,4908666863,9,Willy Nina,11499536,9,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-37.82,PEN,4908667221,6,Dennys Cordova,11819161,6,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-2,EA,-2,EA,-75.64,PEN,4908666863,2,Willy Nina,11499536,2,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-11,EA,-11,EA,-416.02,PEN,4908664059,1,Jose luque,11814062,1,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ10101002,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-37.82,PEN,4908666779,5,Agusto Claverias,11818979,5,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-37.82,PEN,4908666779,14,Agusto Claverias,11818979,14,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-37.82,PEN,4908666779,23,Agusto Claverias,11818979,23,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004015,"HELMET,SAFETY;475358,MSA",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-37.82,PEN,4908666779,32,Agusto Claverias,11818979,32,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004024,"LENS,SAFETY EQUIPMENT;XV103,HONEYWELL",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-9.22,PEN,4908667221,2,Dennys Cordova,11819161,2,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00004025,"LENS,SAFETY EQUIPMENT;XV101,HONEYWELL",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-5.13,PEN,4908667221,3,Dennys Cordova,11819161,3,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00004025,"LENS,SAFETY EQUIPMENT;XV101,HONEYWELL",201,GI for cost center,5/12/2023,,-5,EA,-5,EA,-25.64,PEN,4908666779,37,Agusto Claverias,11818979,37,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004026,"LENS,SAFETY EQUIPMENT;S0112C,HONEYWELL",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-10.41,PEN,4908666779,34,Agusto Claverias,11818979,34,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004026,"LENS,SAFETY EQUIPMENT;S0112C,HONEYWELL",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-10.41,PEN,4908666779,25,Agusto Claverias,11818979,25,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004026,"LENS,SAFETY EQUIPMENT;S0112C,HONEYWELL",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-10.41,PEN,4908666779,16,Agusto Claverias,11818979,16,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004026,"LENS,SAFETY EQUIPMENT;S0112C,HONEYWELL",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-10.41,PEN,4908666779,7,Agusto Claverias,11818979,7,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004037,"PLUG,EAR;1271,3M",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.14,PEN,4908666779,28,Agusto Claverias,11818979,28,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004037,"PLUG,EAR;1271,3M",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.14,PEN,4908666779,19,Agusto Claverias,11818979,19,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004037,"PLUG,EAR;1271,3M",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.14,PEN,4908666779,10,Agusto Claverias,11818979,10,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004037,"PLUG,EAR;1271,3M",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.14,PEN,4908666779,1,Agusto Claverias,11818979,1,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004037,"PLUG,EAR;1271,3M",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.14,PEN,4908667221,5,Dennys Cordova,11819161,5,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00004037,"PLUG,EAR;1271,3M",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-7.14,PEN,4908666863,4,Willy Nina,11499536,4,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004046,"SHOES SFTY;DAMA,TALLA 36,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-226.31,PEN,4908666779,2,Agusto Claverias,11818979,2,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004050,"SHOES SFTY;DAMA,TALLA 38,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-346.8,PEN,4908667218,1,Sara Alzamora Martinez,11810912,1,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06408880,
AE00004050,"SHOES SFTY;DAMA,TALLA 38,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-346.8,PEN,4908667185,1,Carmen Cecilia Corrales,11810850,1,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06308880,
AE00004056,"SHOES SFTY;VARON,TALLA 42,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-352.41,PEN,4908666779,20,Agusto Claverias,11818979,20,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004056,"SHOES SFTY;VARON,TALLA 42,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-352.41,PEN,4908666779,11,Agusto Claverias,11818979,11,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004056,"SHOES SFTY;VARON,TALLA 42,CAFE,CUERO",201,GI for cost center,5/12/2023,,-2,PAA,-2,PAA,-704.83,PEN,4908666863,6,Willy Nina,11499536,6,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004057,"SHOES SFTY;VARON,TALLA 43,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-293.62,PEN,4908667221,1,Dennys Cordova,11819161,1,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ06208880,
AE00004057,"SHOES SFTY;VARON,TALLA 43,CAFE,CUERO",201,GI for cost center,5/12/2023,,-1,PAA,-1,PAA,-293.62,PEN,4908666779,29,Agusto Claverias,11818979,29,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-82.15,PEN,4908666779,24,Agusto Claverias,11818979,24,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-82.15,PEN,4908666779,15,Agusto Claverias,11818979,15,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-82.15,PEN,4908666779,6,Agusto Claverias,11818979,6,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-82.15,PEN,4908666863,12,Willy Nina,11499536,12,DELIVERY,5/12/2023,Q001,CEOCAS,,0,C601,5/12/2023,,CQ38203301,
AE00004071,"SUNSCREEN;SUNBLOCK SPF90,NSOC64925,ISDIN",201,GI for cost center,5/12/2023,,-1,EA,-1,EA,-82.15,PEN,4908666779,33,Agusto Claverias,11818979,33,DELIVERY,5/12/2023,Q001,ALQUISPE,,0,C601,5/12/2023,,CQ07009000,
