Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2256203,"GASKET,RING JOINT;60008417,RUHRPUMPEN",101,GR stock in transit,8/14/2024,,7,EA,7,EA,0,PEN,5006461777,2,T001-00000909,0,0,80250440,8/14/2024,Q001,SEREATEGUI,4503376564,20,C601,8/14/2024,,,
AM2256203,"GASKET,RING JOINT;60008417,RUHRPUMPEN",101,GR stock in transit,8/14/2024,,7,EA,7,EA,0,PEN,5006461777,4,T001-00000909,0,0,80250440,8/14/2024,Q001,SEREATEGUI,4503376564,40,C601,8/14/2024,,,
AM2256203,"GASKET,RING JOINT;60008417,RUHRPUMPEN",101,GR stock in transit,8/14/2024,,7,EA,7,EA,0,PEN,5006461777,1,T001-00000909,0,0,80250440,8/14/2024,Q001,SEREATEGUI,4503376564,10,C601,8/14/2024,,,
AM2256203,"GASKET,RING JOINT;60008417,RUHRPUMPEN",101,GR stock in transit,8/14/2024,,14,EA,14,EA,0,PEN,5006461777,3,T001-00000909,0,0,80250440,8/14/2024,Q001,SEREATEGUI,4503376564,30,C601,8/14/2024,,,
AM2256210,"OIL,GEAR;OMALA S4 GX 220,SHELL OIL,1CYL",261,GI order from consgt,8/14/2024,K,-55,GAL,-55,GAL,-12814.31,PEN,4911106060,2,,16921520,5,DELIVERY ILO,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011572787,,
AM2256431,"CUTTER;14963,THERMO GAMMA-METRICS PTY",101,GR goods receipt,8/14/2024,,1,EA,1,EA,6982.5,PEN,5006478943,1,,0,0,20211995,8/14/2024,Q015,STRUJILLO,4503314201,10,C601,8/20/2024,,,
AM2256432,"TOOL,DEBURRING;14631,CUTTER,RIFFLE,TANK",101,GR goods receipt,8/14/2024,,1,EA,1,EA,7331.25,PEN,5006478943,2,,0,0,20211995,8/14/2024,Q015,STRUJILLO,4503314201,20,C601,8/20/2024,,,
AM2262330,"SHEET NONMTLC;LINATEX RUBBER12MM,WEIR",101,GR for consgt stock,8/14/2024,K,3,ROL,3,ROL,0,PEN,5006461780,1,,0,0,TW05-0011402,8/14/2024,Q009,RALEGRIA,4503317989,10,C601,8/14/2024,,,
AM2262331,"SHEET NONMTLC;LINATEX RUBBER20MM,WEIR",311,TF consgmnt in plant,8/14/2024,K,-2,ROL,-2,ROL,0,PEN,4911105534,1,TW05-0010907,0,0,80250442,8/14/2024,Q009,OHUARSAYA,,0,C601,8/14/2024,,,
AM2262331,"SHEET NONMTLC;LINATEX RUBBER20MM,WEIR",311,TF consgmnt in plant,8/14/2024,K,2,ROL,2,ROL,0,PEN,4911105534,2,TW05-0010907,0,0,80250442,8/14/2024,Q001,OHUARSAYA,,0,C601,8/14/2024,,,
AM2262334,"PLATE;LINATEX RUBBER25MM,WEIR",311,TF consgmnt in plant,8/14/2024,K,2,ROL,2,ROL,0,PEN,4911105530,2,TW05-0010904,0,0,80250442,8/14/2024,Q001,OHUARSAYA,,0,C601,8/14/2024,,,
AM2262334,"PLATE;LINATEX RUBBER25MM,WEIR",311,TF consgmnt in plant,8/14/2024,K,-2,ROL,-2,ROL,0,PEN,4911105530,1,TW05-0010904,0,0,80250442,8/14/2024,Q009,OHUARSAYA,,0,C601,8/14/2024,,,
AM2263767,"NUT,HEXAGON;MODEPSA,1-1/2IN,UNC,G5",641,TF to stck in trans.,8/14/2024,,80,EA,80,EA,0,PEN,4911105477,54,,0,0,80250299,8/8/2024,,BQUISPE,4503375509,310,C601,8/14/2024,,,
AM2263767,"NUT,HEXAGON;MODEPSA,1-1/2IN,UNC,G5",101,GR stock in transit,8/14/2024,,80,EA,80,EA,0,PEN,5006461399,1,T002-00000872,0,0,80250299,8/14/2024,Q001,BQUISPE,4503375509,310,C601,8/14/2024,,,
AM2263767,"NUT,HEXAGON;MODEPSA,1-1/2IN,UNC,G5",641,TF to stck in trans.,8/14/2024,,-80,EA,-80,EA,0,PEN,4911105477,53,,0,0,80250299,8/8/2024,Q009,BQUISPE,4503375509,310,C601,8/14/2024,,,
AM2263776,"NUT,HEXAGON;MODEPSA,1-1/8IN,UNC,G8",641,TF to stck in trans.,8/14/2024,,100,EA,100,EA,0,PEN,4911105477,56,,0,0,80250299,8/8/2024,,BQUISPE,4503375509,320,C601,8/14/2024,,,
AM2263776,"NUT,HEXAGON;MODEPSA,1-1/8IN,UNC,G8",641,TF to stck in trans.,8/14/2024,,-100,EA,-100,EA,0,PEN,4911105477,55,,0,0,80250299,8/8/2024,Q009,BQUISPE,4503375509,320,C601,8/14/2024,,,
AM2263776,"NUT,HEXAGON;MODEPSA,1-1/8IN,UNC,G8",101,GR stock in transit,8/14/2024,,100,EA,100,EA,0,PEN,5006461399,2,T002-00000872,0,0,80250299,8/14/2024,Q001,BQUISPE,4503375509,320,C601,8/14/2024,,,
AM2263783,"NUT HEX;TUERCA M10 1.5 SS,MODEPSA",101,GR stock in transit,8/14/2024,,70,EA,70,EA,0,PEN,5006461399,3,T002-00000872,0,0,80250299,8/14/2024,Q001,BQUISPE,4503375509,330,C601,8/14/2024,,,
AM2263783,"NUT HEX;TUERCA M10 1.5 SS,MODEPSA",641,TF to stck in trans.,8/14/2024,,-70,EA,-70,EA,0,PEN,4911105477,57,,0,0,80250299,8/8/2024,Q009,BQUISPE,4503375509,330,C601,8/14/2024,,,
AM2263783,"NUT HEX;TUERCA M10 1.5 SS,MODEPSA",641,TF to stck in trans.,8/14/2024,,70,EA,70,EA,0,PEN,4911105477,58,,0,0,80250299,8/8/2024,,BQUISPE,4503375509,330,C601,8/14/2024,,,
AM2263787,"NUT,HEXAGON;MODEPSA,M16,PASO2,SS316",101,GR stock in transit,8/14/2024,,70,EA,70,EA,0,PEN,5006461399,4,T002-00000872,0,0,80250299,8/14/2024,Q001,BQUISPE,4503375509,340,C601,8/14/2024,,,
AM2263787,"NUT,HEXAGON;MODEPSA,M16,PASO2,SS316",641,TF to stck in trans.,8/14/2024,,70,EA,70,EA,0,PEN,4911105477,60,,0,0,80250299,8/8/2024,,BQUISPE,4503375509,340,C601,8/14/2024,,,
AM2263787,"NUT,HEXAGON;MODEPSA,M16,PASO2,SS316",641,TF to stck in trans.,8/14/2024,,-70,EA,-70,EA,0,PEN,4911105477,59,,0,0,80250299,8/8/2024,Q009,BQUISPE,4503375509,340,C601,8/14/2024,,,
AM2264546,"BREAKER,CIRCUIT;2658420145,EPIROC,15AMP",101,GR goods receipt,8/14/2024,,9,EA,9,EA,938.25,PEN,5006462109,1,,0,0,T050-00015967,8/14/2024,Q009,RALEGRIA,4503298308,40,C601,8/14/2024,,,
AM2265171,"SPGT;80064ACVX215R55,WEIR",101,GR for consgt stock,8/14/2024,K,10,EA,10,EA,0,PEN,5006461782,1,,0,0,TW05-0011404,8/14/2024,Q009,RALEGRIA,4502983655,20,C601,8/14/2024,,,
AM2265550,"RING,WEAR;5018565,KSB;261/280X25,CASING",261,GI for order,8/14/2024,,-2,EA,-2,EA,-9891.7,PEN,4911105599,3,relaves,16955614,3,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011602750,,
AM2265560,"SEAL,RING;2140094,KSB,SHAFT,A80X100X10",261,GI for order,8/14/2024,,-2,EA,-2,EA,-321.76,PEN,4911105599,6,relaves,16955614,6,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011602750,,
AM2265632,"O RING;2139370,KSB,60X4N-B",261,GI for order,8/14/2024,,-2,EA,-2,EA,-31.66,PEN,4911105599,5,relaves,16955614,5,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011602750,,
AM2265641,"SLEEVE,SHAFT;1150950,KSB,PROTECTING",261,GI for order,8/14/2024,,-2,EA,-2,EA,-7346.94,PEN,4911105599,7,relaves,16955614,7,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011602750,,
AM2265656,"BEARING,BALL;6313-2ZC3,1026143,KSB",261,GI for order,8/14/2024,,-2,EA,-2,EA,-637.25,PEN,4911105599,1,relaves,16955614,1,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011602750,,
AM2270858,"KIT;1843275,KSB",261,GI for order,8/14/2024,,-1,SET,-1,SET,-25644.23,PEN,4911105877,3,HENRY,13500198,3,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4009147958,,
AM2274354,"KIT;ZX11855127,METSO MINERALS,RING",262,RE for order,8/14/2024,,1,EA,1,EA,91194.64,PEN,4911103604,1,Extorno,14496802,9,,7/11/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4009967983,,
AM2274464,"INLET;METSO MINERALS,RECYCLE,ZX11520462",101,GR stock in transit,8/14/2024,,3,EA,3,EA,0,PEN,5006461503,1,T049-5920,0,0,80250299,8/14/2024,Q001,BQUISPE,4503375509,440,C601,8/14/2024,,,
AM2274464,"INLET;METSO MINERALS,RECYCLE,ZX11520462",641,TF to stck in trans.,8/14/2024,,-3,EA,-3,EA,0,PEN,4911105477,72,,0,0,80250299,8/8/2024,Q009,BQUISPE,4503375509,440,C601,8/14/2024,,,
AM2274464,"INLET;METSO MINERALS,RECYCLE,ZX11520462",641,TF to stck in trans.,8/14/2024,,3,EA,3,EA,0,PEN,4911105477,73,,0,0,80250299,8/8/2024,,BQUISPE,4503375509,440,C601,8/14/2024,,,
AM2281043,"IMPELLER,PUMP;01911631,KSB,26X67IN,5M",261,GI order from consgt,8/14/2024,K,-1,EA,-1,EA,-294510.41,PEN,4911105877,2,HENRY,13500198,2,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4009147958,,
AM2281048,"IMPLR PUMP;VMC66147A61,WEIR",101,GR for consgt stock,8/14/2024,K,1,EA,1,EA,0,PEN,5006461783,1,,0,0,TW05-0011407,8/14/2024,Q009,RALEGRIA,4502870356,10,C601,8/14/2024,,,
AM2282383,"BALL;GRINDING,3IN,STL",201,GI cst cnt.fm consgt,8/14/2024,K,-28000,KG,-28000,KG,-122955,PEN,4911114412,1,Consumo 14.08.2024 MB 1,17012635,1,17012635,8/16/2024,Q004,GVERASTEGUI,,0,C601,8/16/2024,,CQ12101112,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,8/14/2024,K,36000,KG,36000,KG,0,PEN,5006459795,1,HOPPER BOLAS - HO002,0,0,TG02-2303,8/14/2024,Q004,WQUISPE1,4503253048,10,C601,8/14/2024,,,
AM2282383,"BALL;GRINDING,3IN,STL",101,GR for consgt stock,8/14/2024,K,36500,KG,36500,KG,0,PEN,5006459799,1,HOPPER BOLAS - HO002,0,0,TG02-2304,8/14/2024,Q004,WQUISPE1,4503253048,10,C601,8/14/2024,,,
AM2283581,"SEALANT;555354,LOCTITE;5127,FLANGE,FLEX",101,GR goods receipt,8/14/2024,,35,EA,35,EA,3703.88,PEN,5006462227,1,,0,0,T086-00013559,8/14/2024,Q009,RALEGRIA,4503367362,10,C601,8/14/2024,,,
AM2284904,"PADLOCK;Y110/50,YALE,Y110/50,BRASS,50MM",101,GR goods receipt,8/14/2024,,20,EA,20,EA,615.75,PEN,5006461807,2,,0,0,T315-041953,8/14/2024,Q009,RALEGRIA,4503367363,70,C601,8/14/2024,,,
AM2285274,"LUBRICANT;WD-40,SPRAY,MULTI-PURPOSE",261,GI for order,8/14/2024,,-4,EA,-4,EA,-84.44,PEN,4911106060,3,,16921520,6,DELIVERY ILO,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011572787,,
AM2285274,"LUBRICANT;WD-40,SPRAY,MULTI-PURPOSE",261,GI for order,8/14/2024,,-4,EA,-4,EA,-84.44,PEN,4911106029,2,,16918098,2,DELIVERY ILO,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011570607,,
AM2285274,"LUBRICANT;WD-40,SPRAY,MULTI-PURPOSE",261,GI for order,8/14/2024,,-4,EA,-4,EA,-84.44,PEN,4911106062,2,BRENDA,16930097,2,DELIVERY ILO,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011580107,,
AM2295646,"FLTR ELMNT;PA5601301,CC JENSEN;B27/27",101,GR goods receipt,8/14/2024,,24,EA,24,EA,41850,PEN,5006462154,1,,0,0,EG07-00000129,8/14/2024,Q009,RALEGRIA,4503164777,10,C601,8/14/2024,,,
AM2295646,"FLTR ELMNT;PA5601301,CC JENSEN;B27/27",101,GR goods receipt,8/14/2024,,14,EA,14,EA,24045,PEN,5006462153,1,,0,0,EG07-00000127,8/14/2024,Q009,RALEGRIA,4503072052,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",101,GR goods receipt,8/14/2024,,30000,KG,30000,KG,54801,PEN,5006459266,1,SILO # 01,0,0,T018-0002625,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",201,GI for cost center,8/14/2024,,-82000,KG,-82000,KG,-149515.2,PEN,4911115763,1,Consumo 14.08.2024,17008380,1,2144/ 2154/ 2155,8/18/2024,Q003,WQUISPE1,,0,C601,8/18/2024,,CQ32103331,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",101,GR goods receipt,8/14/2024,,30000,KG,30000,KG,54801,PEN,5006459267,1,CANCHA DE NITRATO,0,0,T016-0002921,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",101,GR goods receipt,8/14/2024,,30000,KG,30000,KG,54801,PEN,5006459261,1,SILO # 03,0,0,T018-0002622,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",101,GR goods receipt,8/14/2024,,30000,KG,30000,KG,54801,PEN,5006459260,1,SILO # 03,0,0,T018-0002621,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",101,GR goods receipt,8/14/2024,,30000,KG,30000,KG,54801,PEN,5006459263,1,SILO # 03,0,0,T018-0002623,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",101,GR goods receipt,8/14/2024,,30000,KG,30000,KG,54801,PEN,5006459264,1,SILO # 01,0,0,T018-0002624,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2299712,"GAS;EMULSION,GASIFIABLE,MATRIX",102,GR for PO   reversal,8/14/2024,,-30000,KG,-30000,KG,-54801,PEN,5006459281,1,ERROR EN INGRESO,0,0,T016-0002921,8/14/2024,Q003,WQUISPE1,4503365128,10,C601,8/14/2024,,,
AM2315577,"ADHESIVE;AC-LVG-0001,LIVIGUI;SC4000+E40",101,GR goods receipt,8/14/2024,,155,EA,155,EA,33712.5,PEN,5006461920,1,,0,0,T003-0000251,8/14/2024,Q009,RALEGRIA,4503360131,10,C601,8/14/2024,,,
AM2315611,"WASHER,FLAT,PLANE,3/4IN,G8",261,GI for order,8/14/2024,,-60,EA,-60,EA,-10.38,PEN,4911106020,6,brenda,15795523,8,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2315613,"WASHER,FLAT,PLANE,5/8IN,G8",261,GI for order,8/14/2024,,-60,EA,-60,EA,-9.74,PEN,4911106020,9,brenda,15795523,12,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2315619,"WASHER,PRESSURE,3/4IN,G8",261,GI for order,8/14/2024,,-60,EA,-60,EA,-6.92,PEN,4911106020,5,brenda,15795523,7,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2315621,"WASHER,PRESSURE,5/8IN,G8",261,GI for order,8/14/2024,,-60,EA,-60,EA,-5.26,PEN,4911106020,8,brenda,15795523,11,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2315695,"PADLOCK;Y110/70,YALE,Y110/70,BRASS,70MM",101,GR goods receipt,8/14/2024,,35,EA,35,EA,1997.63,PEN,5006461809,1,,0,0,T315-042116,8/14/2024,Q009,RALEGRIA,4503375229,10,C601,8/14/2024,,,
AM2316226,"BOLT,MACHINE,HEX,3/4X2IN,UNC,G8",261,GI for order,8/14/2024,,-30,EA,-30,EA,-51.54,PEN,4911106020,2,brenda,15795523,4,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2316228,"BOLT,MACHINE,HEX,3/4X3IN,UNC,G8",261,GI for order,8/14/2024,,-30,EA,-30,EA,-69.23,PEN,4911106020,3,brenda,15795523,5,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2316234,"BOLT,MACHINE,HEX,5/8X2IN,UNC,G8",261,GI for order,8/14/2024,,-30,EA,-30,EA,-33.77,PEN,4911106020,7,brenda,15795523,9,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2316266,"PAINT,TRAFFIC,RED",261,GI for order,8/14/2024,,-5,EA,-5,EA,-241,PEN,4911105601,1,relaves,16835354,1,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4011517548,,
AM2316623,"NUT,HEXAGON,3/4IN,UNC,G8",261,GI for order,8/14/2024,,-60,EA,-60,EA,-28.23,PEN,4911106020,4,brenda,15795523,6,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AM2316627,"NUT,HEXAGON,5/8IN,UNC,G8",261,GI for order,8/14/2024,,-60,EA,-60,EA,-22.27,PEN,4911106020,10,brenda,15795523,13,WH,8/14/2024,Q001,MELEFTERIU,,0,C601,8/14/2024,4010982138,,
AE00002089,"PAPER BLTTNG;30242846,KIMBERLY CLARK",641,TF to stck in trans.,8/15/2024,,-23,EA,-23,EA,0,PEN,4911111047,3,,0,0,80244081,8/15/2024,Q011,BTP_TM_PROD,4503384691,20,C601,8/15/2024,,,
AE00002089,"PAPER BLTTNG;30242846,KIMBERLY CLARK",641,TF to stck in trans.,8/15/2024,,23,EA,23,EA,0,PEN,4911111047,4,,0,0,80244081,8/15/2024,,BTP_TM_PROD,4503384691,20,C601,8/15/2024,,,
AE00003256,"PADLOCK;A1107LZ1YLW,MASTER LOCK COMPANY",641,TF to stck in trans.,8/15/2024,,148,EA,148,EA,0,PEN,4911110505,13,,0,0,80252898,8/15/2024,,BTP_TM_PROD,4503384560,90,C601,8/15/2024,,,
AE00003256,"PADLOCK;A1107LZ1YLW,MASTER LOCK COMPANY",641,TF to stck in trans.,8/15/2024,,-145,EA,-145,EA,0,PEN,4911110505,3,,0,0,80252898,8/15/2024,Q009,BTP_TM_PROD,4503384560,30,C601,8/15/2024,,,
AE00003256,"PADLOCK;A1107LZ1YLW,MASTER LOCK COMPANY",641,TF to stck in trans.,8/15/2024,,145,EA,145,EA,0,PEN,4911110505,4,,0,0,80252898,8/15/2024,,BTP_TM_PROD,4503384560,30,C601,8/15/2024,,,
AE00003256,"PADLOCK;A1107LZ1YLW,MASTER LOCK COMPANY",641,TF to stck in trans.,8/15/2024,,-148,EA,-148,EA,0,PEN,4911110505,12,,0,0,80252898,8/15/2024,Q009,BTP_TM_PROD,4503384560,90,C601,8/15/2024,,,
AE00003437,"CABLE;ENCU50MM,ENSYS",101,GR stock in transit,8/15/2024,,615,EA,615,EA,0,PEN,5006465207,1,EG0700001477,0,0,80251807,8/15/2024,Q001,SEREATEGUI,4503381247,170,C601,8/15/2024,,,
AE00003559,"FILM;24150,SOLPACK SAC",641,TF to stck in trans.,8/15/2024,,-24,EA,-24,EA,0,PEN,4911111047,13,,0,0,80244081,8/15/2024,Q011,BTP_TM_PROD,4503384691,90,C601,8/15/2024,,,
AE00003559,"FILM;24150,SOLPACK SAC",641,TF to stck in trans.,8/15/2024,,24,EA,24,EA,0,PEN,4911111047,14,,0,0,80244081,8/15/2024,,BTP_TM_PROD,4503384691,90,C601,8/15/2024,,,
AE0002241,"SHAFT,PUMP;33015994-02,RUHRPUMPEN",101,GR stock in transit,8/15/2024,,2,EA,2,EA,0,PEN,5006465346,2,T001-00000915,0,0,80251808,8/15/2024,Q001,SEREATEGUI,4503381247,110,C601,8/15/2024,,,
AE0002387,"LIMESTN PULVRZD;LIME,GRANULADO,BOMBONA",201,GI for cost center,8/15/2024,,-486551,KG,-486551,KG,-256282.61,PEN,4911114414,1,Consumo 15.08.2024,17012638,1,17012638,8/16/2024,Q004,GVERASTEGUI,,0,C601,8/16/2024,,CQ13101112,
AE0002528,"REAGENT;FROTHER 1 MIBC,PURO,LIQUIDO",101,GR for consgt stock,8/15/2024,K,15050,KG,15050,KG,0,PEN,5006464010,1,3520-TK-005,0,0,TG02-2326,8/15/2024,Q004,WQUISPE1,4503227804,10,C601,8/15/2024,,,
AE0002930,"CONE,SAFETY;PVC,28IN,ORANGE,SIGNALING",641,TF to stck in trans.,8/15/2024,,304,EA,304,EA,0,PEN,4911110813,2,,0,0,80250327,8/9/2024,,BQUISPE,4503375520,20,C601,8/15/2024,,,
AE0002930,"CONE,SAFETY;PVC,28IN,ORANGE,SIGNALING",101,GR stock in transit,8/15/2024,,304,EA,304,EA,0,PEN,5006465507,1,T315-040864,0,0,80250327,8/15/2024,Q001,BQUISPE,4503375520,20,C601,8/15/2024,,,
AE0002930,"CONE,SAFETY;PVC,28IN,ORANGE,SIGNALING",641,TF to stck in trans.,8/15/2024,,-304,EA,-304,EA,0,PEN,4911110813,1,,0,0,80250327,8/9/2024,Q009,BQUISPE,4503375520,20,C601,8/15/2024,,,
AE0003640,"AGENT;L4,ENAEX-PRILLEX;GASIFYING,L4,IBC",201,GI for cost center,8/15/2024,,-1000,KG,-1000,KG,-5007.38,PEN,4911111136,7,Consumo 13.08.2024,17000313,7,2142/2147/2146,8/15/2024,Q003,GVERASTEGUI,,0,C601,8/15/2024,,CQ32103331,
AE0003679,"SWITCH,LIMIT;2658592443,EPIROC",261,GI for order,8/15/2024,,-1,EA,-1,EA,0,PEN,4911106444,1,PERFORADORA TD04,16990466,2,16990466,8/15/2024,Q002,GVERASTEGUI,,0,C601,8/15/2024,4011616229,,
AE0004809,"FLOODLIGHT,ELECTRIC;2361-20,MILWAUKEE",641,TF to stck in trans.,8/15/2024,,-10,EA,-10,EA,0,PEN,4911110505,62,,0,0,80252898,8/15/2024,Q009,BTP_TM_PROD,4503384560,480,C601,8/15/2024,,,
AE0004809,"FLOODLIGHT,ELECTRIC;2361-20,MILWAUKEE",641,TF to stck in trans.,8/15/2024,,10,EA,10,EA,0,PEN,4911110505,63,,0,0,80252898,8/15/2024,,BTP_TM_PROD,4503384560,480,C601,8/15/2024,,,
AE0004812,"FLOODLIGHT,ELECTRIC;2120-20,MILWAUKEE",641,TF to stck in trans.,8/15/2024,,8,EA,8,EA,0,PEN,4911110505,6,,0,0,80252898,8/15/2024,,BTP_TM_PROD,4503384560,40,C601,8/15/2024,,,
AE0004812,"FLOODLIGHT,ELECTRIC;2120-20,MILWAUKEE",641,TF to stck in trans.,8/15/2024,,-8,EA,-8,EA,0,PEN,4911110505,5,,0,0,80252898,8/15/2024,Q009,BTP_TM_PROD,4503384560,40,C601,8/15/2024,,,
AE0005199,"SENSOR;IM5126,IFM ELECTRONIC;40MM,PNP",261,GI for order,8/15/2024,,-5,EA,-5,EA,-3014.9,PEN,4911109896,1,Brenda,17002828,1,WH,8/15/2024,Q001,MELEFTERIU,,0,C601,8/15/2024,4011625946,,
AE0005769,"SPOUT;010011019,SIOM",101,GR stock in transit,8/15/2024,,1,EA,1,EA,0,PEN,5006465203,1,T001-0001632,0,0,80251807,8/15/2024,Q001,SEREATEGUI,4503381247,180,C601,8/15/2024,,,
AE0006124,"LINER; OEM PART NO: US794TDT30, USITEM",101,GR stock in transit,8/15/2024,,1,EA,1,EA,0,PEN,5006465288,1,T001-004685,0,0,80251792,8/15/2024,Q004,GVERASTEGUI,4503380952,110,C601,8/15/2024,,,
AE0006142,"LINER; OEM PART NO: US794TDT33, USITEM",101,GR stock in transit,8/15/2024,,2,EA,2,EA,0,PEN,5006465288,2,T001-004685,0,0,80251792,8/15/2024,Q004,GVERASTEGUI,4503380952,120,C601,8/15/2024,,,
AE0008281,"STUD CONTNUS THRD;UNC,1-1/4IN,360CM,STL",101,GR goods receipt,8/15/2024,,2,EA,2,EA,310.75,PEN,5006465519,1,,0,0,T004-007701,8/15/2024,Q009,RALEGRIA,4503349294,10,C601,8/15/2024,,,
AE0008517,"SHFT PMP;34006962-02,RUHRPUMPEN",101,GR stock in transit,8/15/2024,,14,EA,14,EA,0,PEN,5006465346,1,T001-00000915,0,0,80251808,8/15/2024,Q001,SEREATEGUI,4503381247,100,C601,8/15/2024,,,
AE0008517,"SHFT PMP;34006962-02,RUHRPUMPEN",641,TF to stck in trans.,8/15/2024,,-14,EA,-14,EA,0,PEN,4911110472,1,,0,0,80251808,8/13/2024,Q009,SEREATEGUI,4503381247,100,C601,8/15/2024,,,
AE0008517,"SHFT PMP;34006962-02,RUHRPUMPEN",641,TF to stck in trans.,8/15/2024,,14,EA,14,EA,0,PEN,4911110472,2,,0,0,80251808,8/13/2024,,SEREATEGUI,4503381247,100,C601,8/15/2024,,,
AE0009254,"GSKT SPRL WND;GRAPHITE,304SS,1IN,600,CGI",101,GR goods receipt,8/15/2024,,7,EA,7,EA,157.25,PEN,5006466093,1,,0,0,EG07-00000717,8/15/2024,Q009,RALEGRIA,4503373671,10,C601,8/15/2024,,,
AE0009381,"GSKT SPRL WND;GRAPHITE,304SS,8IN,600,CG",101,GR goods receipt,8/15/2024,,7,EA,7,EA,982.8,PEN,5006466093,2,,0,0,EG07-00000717,8/15/2024,Q009,RALEGRIA,4503373671,20,C601,8/15/2024,,,
AE0009398,"LINER; OEM PART NO: US794CAT16, USITEM",101,GR stock in transit,8/15/2024,,4,EA,4,EA,0,PEN,5006465863,1,T001-004686,0,0,80251808,8/15/2024,Q001,SEREATEGUI,4503381247,190,C601,8/15/2024,,,
AE0009398,"LINER; OEM PART NO: US794CAT16, USITEM",641,TF to stck in trans.,8/15/2024,,4,EA,4,EA,0,PEN,4911110472,4,,0,0,80251808,8/13/2024,,SEREATEGUI,4503381247,190,C601,8/15/2024,,,
AE0009398,"LINER; OEM PART NO: US794CAT16, USITEM",641,TF to stck in trans.,8/15/2024,,-4,EA,-4,EA,0,PEN,4911110472,3,,0,0,80251808,8/13/2024,Q009,SEREATEGUI,4503381247,190,C601,8/15/2024,,,
AE0009399,"LINER; OEM PART NO: US794CAT15, USITEM",641,TF to stck in trans.,8/15/2024,,-4,EA,-4,EA,0,PEN,4911110472,5,,0,0,80251808,8/13/2024,Q009,SEREATEGUI,4503381247,200,C601,8/15/2024,,,
AE0009399,"LINER; OEM PART NO: US794CAT15, USITEM",641,TF to stck in trans.,8/15/2024,,4,EA,4,EA,0,PEN,4911110472,6,,0,0,80251808,8/13/2024,,SEREATEGUI,4503381247,200,C601,8/15/2024,,,
AE0009399,"LINER; OEM PART NO: US794CAT15, USITEM",101,GR stock in transit,8/15/2024,,4,EA,4,EA,0,PEN,5006465863,2,T001-004686,0,0,80251808,8/15/2024,Q001,SEREATEGUI,4503381247,200,C601,8/15/2024,,,
