Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2192575,"NUT HEX;2695922894,EPIROC",261,GI for order,8/14/2025,,-8,EA,-8,EA,-75.24,PEN,4912745077,4,14-08-2025,13317308,32,,8/14/2025,Q002,VMEDINA2,,0,C601,8/14/2025,4008997559,,
AM2192605,"PIN;2657265498,EPIROC",641,TF to stck in trans.,8/14/2025,,-3,EA,-3,EA,0,PEN,4912744793,134,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,730,C601,8/14/2025,,,
AM2192605,"PIN;2657265498,EPIROC",641,TF to stck in trans.,8/14/2025,,3,EA,3,EA,0,PEN,4912744793,135,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,730,C601,8/14/2025,,,
AM2192618,"PIN;2657632952,EPIROC",101,GR goods receipt,8/14/2025,,2,EA,2,EA,5735.67,PEN,5007506541,4,,0,0,T050-00032074,8/14/2025,Q009,RALEGRIA,4503826069,60,C601,8/14/2025,,,
AM2192704,"WSHR;2695935037,EPIROC",261,GI order from consgt,8/14/2025,K,-8,EA,-8,EA,-28.01,PEN,4912745077,2,14-08-2025,13317308,30,,8/14/2025,Q002,VMEDINA2,,0,C601,8/14/2025,4008997559,,
AM2192706,"WSHR;2695997755,EPIROC",101,GR goods receipt,8/14/2025,,30,EA,30,EA,145.37,PEN,5007506541,5,,0,0,T050-00032074,8/14/2025,Q009,RALEGRIA,4503826069,80,C601,8/14/2025,,,
AM2192718,"WSHR LOCK;2695937413,EPIROC",261,GI for order,8/14/2025,,-8,EA,-8,EA,-54.88,PEN,4912745077,3,14-08-2025,13317308,31,,8/14/2025,Q002,VMEDINA2,,0,C601,8/14/2025,4008997559,,
AM2194003,"TIRE;12R22.5 X WORKS XDY,MICHELIN",261,GI for order,8/14/2025,,-3,EA,-3,EA,-7427.16,PEN,4912744942,1,LU001,20802279,1,20802279,8/14/2025,Q002,EDPORTAL,,0,C601,8/14/2025,4014320468,,
AM2194003,"TIRE;12R22.5 X WORKS XDY,MICHELIN",261,GI for order,8/14/2025,,-8,EA,-8,EA,-19805.76,PEN,4912744943,2,WT011,20829906,2,20829906,8/14/2025,Q002,EDPORTAL,,0,C601,8/14/2025,4014343000,,
AM2194008,"TIRE;425/65 R22.5 XZY3,MICHELIN",261,GI for order,8/14/2025,,-2,EA,-2,EA,-5871.71,PEN,4912744943,1,WT011,20829906,1,20829906,8/14/2025,Q002,EDPORTAL,,0,C601,8/14/2025,4014343000,,
AM2207059,"PIPE DRILL;DP091435EAS-399,SANDVIK",101,GR goods receipt,8/14/2025,,3,EA,3,EA,132624.66,PEN,5007506542,1,,0,0,T004-00033071,8/14/2025,Q009,RALEGRIA,4503819739,10,C601,8/14/2025,,,
AM2207062,"BSHG;DB09141600S-154,SANDVIK;9-1/4"" O/D",101,GR goods receipt,8/14/2025,,2,EA,2,EA,36628.47,PEN,5007506542,2,,0,0,T004-00033071,8/14/2025,Q009,RALEGRIA,4503819739,20,C601,8/14/2025,,,
AM2215877,"GASKET,50-350SHW,838378-000",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744730,24,,0,0,80404831,8/14/2025,,BTP_TM_PROD,4503898803,810,C601,8/14/2025,,,
AM2215877,"GASKET,50-350SHW,838378-000",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744730,23,,0,0,80404831,8/14/2025,Q009,BTP_TM_PROD,4503898803,810,C601,8/14/2025,,,
AM2215913,"EXCTR;30143684,HAVER & BOECKER;SAFEGUARD",641,TF to stck in trans.,8/14/2025,,3,EA,3,EA,0,PEN,4912744478,52,,0,0,80319870,8/14/2025,,BTP_TM_PROD,4503898803,260,C601,8/14/2025,,,
AM2215913,"EXCTR;30143684,HAVER & BOECKER;SAFEGUARD",641,TF to stck in trans.,8/14/2025,,-3,EA,-3,EA,0,PEN,4912744478,51,,0,0,80319870,8/14/2025,Q009,BTP_TM_PROD,4503898803,260,C601,8/14/2025,,,
AM2216357,"SCREW,HEX,HEAD,0147136303,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,7,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,40,C601,8/14/2025,,,
AM2216357,"SCREW,HEX,HEAD,0147136303,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,8,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,40,C601,8/14/2025,,,
AM2216364,"WSHR FLAT;0301234400,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,9,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,50,C601,8/14/2025,,,
AM2216364,"WSHR FLAT;0301234400,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,10,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,50,C601,8/14/2025,,,
AM2216379,"ELBOW,NIPPLE,3715058400,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,46,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,230,C601,8/14/2025,,,
AM2216379,"ELBOW,NIPPLE,3715058400,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,45,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,230,C601,8/14/2025,,,
AM2216407,"SCREW,0147147803,EPIROC",641,TF to stck in trans.,8/14/2025,,4,EA,4,EA,0,PEN,4912744793,137,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,740,C601,8/14/2025,,,
AM2216407,"SCREW,0147147803,EPIROC",641,TF to stck in trans.,8/14/2025,,-4,EA,-4,EA,0,PEN,4912744793,136,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,740,C601,8/14/2025,,,
AM2216429,"SCREW,0211196082,EPIROC",641,TF to stck in trans.,8/14/2025,,16,EA,16,EA,0,PEN,4912744793,48,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,240,C601,8/14/2025,,,
AM2216429,"SCREW,0211196082,EPIROC",641,TF to stck in trans.,8/14/2025,,-16,EA,-16,EA,0,PEN,4912744793,47,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,240,C601,8/14/2025,,,
AM2216455,"WSHR FLAT;0301237800,EPIROC",641,TF to stck in trans.,8/14/2025,,10,EA,10,EA,0,PEN,4912744793,50,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,250,C601,8/14/2025,,,
AM2216455,"WSHR FLAT;0301237800,EPIROC",641,TF to stck in trans.,8/14/2025,,-10,EA,-10,EA,0,PEN,4912744793,49,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,250,C601,8/14/2025,,,
AM2216458,"WSHR LOCK;0333520009,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,139,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,750,C601,8/14/2025,,,
AM2216458,"WSHR LOCK;0333520009,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,138,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,750,C601,8/14/2025,,,
AM2216460,"WSHR LOCK;0333520014,EPIROC",641,TF to stck in trans.,8/14/2025,,3,EA,3,EA,0,PEN,4912744793,141,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,760,C601,8/14/2025,,,
AM2216460,"WSHR LOCK;0333520014,EPIROC",641,TF to stck in trans.,8/14/2025,,-3,EA,-3,EA,0,PEN,4912744793,140,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,760,C601,8/14/2025,,,
AM2216617,"WSHR LOCK;3315019504,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,143,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,770,C601,8/14/2025,,,
AM2216617,"WSHR LOCK;3315019504,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,142,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,770,C601,8/14/2025,,,
AM2216619,"WSHR LOCK;3315019510,EPIROC",641,TF to stck in trans.,8/14/2025,,4,EA,4,EA,0,PEN,4912744793,149,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,800,C601,8/14/2025,,,
AM2216619,"WSHR LOCK;3315019510,EPIROC",641,TF to stck in trans.,8/14/2025,,-4,EA,-4,EA,0,PEN,4912744793,148,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,800,C601,8/14/2025,,,
AM2216660,"NIPPLE,3176651700,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,52,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,260,C601,8/14/2025,,,
AM2216660,"NIPPLE,3176651700,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,51,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,260,C601,8/14/2025,,,
AM2216683,"NPLE PIPE;3715058500,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,53,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,270,C601,8/14/2025,,,
AM2216683,"NPLE PIPE;3715058500,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,54,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,270,C601,8/14/2025,,,
AM2216759,"VALVE CHECK;0823005016,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,14,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,70,C601,8/14/2025,,,
AM2216759,"VALVE CHECK;0823005016,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,60,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1220,C601,8/14/2025,,,
AM2216759,"VALVE CHECK;0823005016,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,13,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,70,C601,8/14/2025,,,
AM2216759,"VALVE CHECK;0823005016,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,59,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1220,C601,8/14/2025,,,
AM2216852,"NPLE PIPE;3176848900,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,56,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,280,C601,8/14/2025,,,
AM2216852,"NPLE PIPE;3176848900,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,55,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,280,C601,8/14/2025,,,
AM2216879,"PRESS,REGULATOR,3222309380,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,73,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,370,C601,8/14/2025,,,
AM2216879,"PRESS,REGULATOR,3222309380,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,74,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,370,C601,8/14/2025,,,
AM2216977,"VALVE SLND;8204049897,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,110,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,550,C601,8/14/2025,,,
AM2216977,"VALVE SLND;8204049897,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,109,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,550,C601,8/14/2025,,,
AM2216977,"VALVE SLND;8204049897,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,25,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,130,C601,8/14/2025,,,
AM2216977,"VALVE SLND;8204049897,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,26,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,130,C601,8/14/2025,,,
AM2216978,"CONNECT,PLATE,9124808100,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,151,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,810,C601,8/14/2025,,,
AM2216978,"CONNECT,PLATE,9124808100,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,58,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,290,C601,8/14/2025,,,
AM2216978,"CONNECT,PLATE,9124808100,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,57,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,290,C601,8/14/2025,,,
AM2216978,"CONNECT,PLATE,9124808100,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,144,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,780,C601,8/14/2025,,,
AM2216978,"CONNECT,PLATE,9124808100,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,150,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,810,C601,8/14/2025,,,
AM2216978,"CONNECT,PLATE,9124808100,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,145,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,780,C601,8/14/2025,,,
AM2217028,"O RING;0663918201,EPIROC",641,TF to stck in trans.,8/14/2025,,4,EA,4,EA,0,PEN,4912744793,60,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,300,C601,8/14/2025,,,
AM2217028,"O RING;0663918201,EPIROC",641,TF to stck in trans.,8/14/2025,,-4,EA,-4,EA,0,PEN,4912744793,59,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,300,C601,8/14/2025,,,
AM2217043,"NPLE PIPE;3176731900,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,61,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,310,C601,8/14/2025,,,
AM2217043,"NPLE PIPE;3176731900,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,62,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,310,C601,8/14/2025,,,
AM2217045,"NPLE PIPE;3177306800,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,64,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,320,C601,8/14/2025,,,
AM2217045,"NPLE PIPE;3177306800,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,63,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,320,C601,8/14/2025,,,
AM2217047,"FLNG;3217791400,EPIROC",641,TF to stck in trans.,8/14/2025,,4,EA,4,EA,0,PEN,4912744793,66,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,330,C601,8/14/2025,,,
AM2217047,"FLNG;3217791400,EPIROC",641,TF to stck in trans.,8/14/2025,,-4,EA,-4,EA,0,PEN,4912744793,65,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,330,C601,8/14/2025,,,
AM2217139,"NPLE PIPE;5537309200,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,67,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,340,C601,8/14/2025,,,
AM2217139,"NPLE PIPE;5537309200,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,68,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,340,C601,8/14/2025,,,
AM2217338,"SCREW,HEX,HEAD,0147132712,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,165,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,880,C601,8/14/2025,,,
AM2217338,"SCREW,HEX,HEAD,0147132712,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,164,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,880,C601,8/14/2025,,,
AM2217339,"SCREW,HEX,HEAD,0147136603,EPIROC",641,TF to stck in trans.,8/14/2025,,3,EA,3,EA,0,PEN,4912744793,167,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,890,C601,8/14/2025,,,
AM2217339,"SCREW,HEX,HEAD,0147136603,EPIROC",641,TF to stck in trans.,8/14/2025,,-3,EA,-3,EA,0,PEN,4912744793,166,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,890,C601,8/14/2025,,,
AM2217347,"SCREW,HEX,HEAD,0147149103,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,15,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,80,C601,8/14/2025,,,
AM2217347,"SCREW,HEX,HEAD,0147149103,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,16,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,80,C601,8/14/2025,,,
AM2217348,"BOLT MACH;0147149203,EPIROC;M16,2MM,HEX",641,TF to stck in trans.,8/14/2025,,-14,EA,-14,EA,0,PEN,4912744793,17,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,90,C601,8/14/2025,,,
AM2217348,"BOLT MACH;0147149203,EPIROC;M16,2MM,HEX",641,TF to stck in trans.,8/14/2025,,14,EA,14,EA,0,PEN,4912744793,18,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,90,C601,8/14/2025,,,
AM2217394,"INSRT THRDG;0259206100,EPIROC",641,TF to stck in trans.,8/14/2025,,-30,EA,-30,EA,0,PEN,4912744793,19,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,100,C601,8/14/2025,,,
AM2217394,"INSRT THRDG;0259206100,EPIROC",641,TF to stck in trans.,8/14/2025,,30,EA,30,EA,0,PEN,4912744793,20,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,100,C601,8/14/2025,,,
AM2217397,"NUT;0266211000,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,169,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,900,C601,8/14/2025,,,
AM2217397,"NUT;0266211000,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,168,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,900,C601,8/14/2025,,,
AM2217398,"NUT HEX;0266211400,EPIROC",641,TF to stck in trans.,8/14/2025,,4,EA,4,EA,0,PEN,4912744793,171,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,910,C601,8/14/2025,,,
AM2217398,"NUT HEX;0266211400,EPIROC",641,TF to stck in trans.,8/14/2025,,-4,EA,-4,EA,0,PEN,4912744793,170,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,910,C601,8/14/2025,,,
AM2217414,"CIRCLIP,0335114000,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744793,172,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,920,C601,8/14/2025,,,
AM2217414,"CIRCLIP,0335114000,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744793,173,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,920,C601,8/14/2025,,,
AM2217459,"HOSE ASSY;0574006899,EPIROC",641,TF to stck in trans.,8/14/2025,,-2,EA,-2,EA,0,PEN,4912744794,61,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1230,C601,8/14/2025,,,
AM2217459,"HOSE ASSY;0574006899,EPIROC",641,TF to stck in trans.,8/14/2025,,2,EA,2,EA,0,PEN,4912744794,62,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1230,C601,8/14/2025,,,
AM2217505,"HOSE ASSY;0574131311,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,22,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1030,C601,8/14/2025,,,
AM2217505,"HOSE ASSY;0574131311,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,153,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,820,C601,8/14/2025,,,
AM2217505,"HOSE ASSY;0574131311,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,21,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1030,C601,8/14/2025,,,
AM2217505,"HOSE ASSY;0574131311,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,152,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,820,C601,8/14/2025,,,
AM2217713,"HOSE ASSY;3222310926,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,63,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1240,C601,8/14/2025,,,
AM2217713,"HOSE ASSY;3222310926,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,64,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1240,C601,8/14/2025,,,
AM2217729,"SET,SCREW,3222318003,EPIROC",641,TF to stck in trans.,8/14/2025,,4,EA,4,EA,0,PEN,4912744794,24,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1040,C601,8/14/2025,,,
AM2217729,"SET,SCREW,3222318003,EPIROC",641,TF to stck in trans.,8/14/2025,,-4,EA,-4,EA,0,PEN,4912744794,23,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1040,C601,8/14/2025,,,
AM2217830,"SPROCKET,WHEEL,3222338956,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,70,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,350,C601,8/14/2025,,,
AM2217830,"SPROCKET,WHEEL,3222338956,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744793,69,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,350,C601,8/14/2025,,,
AM2217831,"SHAFT,3222338958,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,26,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1050,C601,8/14/2025,,,
AM2217831,"SHAFT,3222338958,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,25,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1050,C601,8/14/2025,,,
AM2217834,"PLATE;3222339238,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,28,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1060,C601,8/14/2025,,,
AM2217834,"PLATE;3222339238,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,27,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1060,C601,8/14/2025,,,
AM2217835,"PLATE;3222339239,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,29,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1070,C601,8/14/2025,,,
AM2217835,"PLATE;3222339239,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,30,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1070,C601,8/14/2025,,,
AM2217837,"PROTECTION,3222339615,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,31,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1080,C601,8/14/2025,,,
AM2217837,"PROTECTION,3222339615,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,32,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1080,C601,8/14/2025,,,
AM2217853,"GUIDE,3222340277,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,33,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1090,C601,8/14/2025,,,
AM2217853,"GUIDE,3222340277,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,34,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1090,C601,8/14/2025,,,
AM2217917,"CAN-OPEN,CABLE,9106193403,EPIROC",641,TF to stck in trans.,8/14/2025,,-1,EA,-1,EA,0,PEN,4912744794,65,,0,0,80404852,8/14/2025,Q009,BTP_TM_PROD,4503899003,1250,C601,8/14/2025,,,
AM2217917,"CAN-OPEN,CABLE,9106193403,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744794,66,,0,0,80404852,8/14/2025,,BTP_TM_PROD,4503899003,1250,C601,8/14/2025,,,
AM2218080,"6-P,SOCK,SCREW,0219110007,EPIROC",641,TF to stck in trans.,8/14/2025,,-5,EA,-5,EA,0,PEN,4912744793,75,,0,0,80404851,8/14/2025,Q009,BTP_TM_PROD,4503899003,380,C601,8/14/2025,,,
AM2218080,"6-P,SOCK,SCREW,0219110007,EPIROC",641,TF to stck in trans.,8/14/2025,,5,EA,5,EA,0,PEN,4912744793,76,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,380,C601,8/14/2025,,,
AM2219118,"SLDNG BLOCK;N031068164,METSO",311,TF consgmnt in plant,8/14/2025,K,47,EA,47,EA,0,PEN,4912744222,2,T049-16567 BX672,0,0,80402462,8/14/2025,Q001,AGARCIA2,,0,C601,8/14/2025,,,
AM2219118,"SLDNG BLOCK;N031068164,METSO",311,TF consgmnt in plant,8/14/2025,K,-47,EA,-47,EA,0,PEN,4912744222,1,T049-16567 BX672,0,0,80402462,8/14/2025,Q009,AGARCIA2,,0,C601,8/14/2025,,,
AM2219287,"ADAPTER,DECK,PV351,2692005002,EPIROC",641,TF to stck in trans.,8/14/2025,,1,EA,1,EA,0,PEN,4912744793,78,,0,0,80404851,8/14/2025,,BTP_TM_PROD,4503899003,390,C601,8/14/2025,,,
